molecule,localClusteringCoefficient
NM_001374715,0.0
NM_001374729,0.0
NM_001374730,0.0
NM_001374736,0.0
NM_001374747,0.0
NM_001374769,0.0
NM_001374782,0.0
NM_001374791,0.0
NM_001374804,0.0
NM_001374822,0.0
NM_001374823,0.0
NM_001374824,0.0
NM_001374825,0.0
NM_001374828,0.0
NM_001374857,0.0
NM_001374871,0.0
NM_001375271,0.0
NM_001375272,0.0
NM_001375273,0.0
NM_001375286,0.0
NM_001375287,0.0
NM_001375288,0.0
NM_001375290,0.0
NM_001375292,0.0
NM_001375293,0.0
NM_001375310,0.0
NM_001375311,0.0
NM_001375312,0.0
NM_001375323,0.0
NM_001375343,0.0
NM_001375344,0.0
NM_001375345,0.0
NM_001375346,0.0
NM_001375347,0.0
NM_001375349,0.0
NM_001375371,0.0
NM_001375379,0.0
NM_001375380,0.0
NM_001375393,0.0
NM_001375397,0.0
NM_001375437,0.0
NM_001375440,0.0
NM_001375462,0.0
NM_001375471,0.0
NM_001375488,0.0
NM_001375489,0.0
NM_001375490,0.0
NM_001375491,0.0
NM_001375505,0.0
NM_001375512,0.0
NM_001375513,0.0
NM_001375514,0.0
NM_001375515,0.0
NM_001375516,0.0
NM_001375517,0.0
NM_001375519,0.0
NM_001375520,0.0
NM_001375522,0.0
NM_001375525,0.0
NM_001375528,0.0
NM_001375537,0.0
NM_001375547,0.0
NM_001375567,0.0
NM_001375580,0.0
NM_001375584,0.0
NM_001375599,0.0
NM_001375635,0.0
NM_001375644,0.0
NM_001375651,0.0
NM_001375670,0.0
NM_001375698,0.0
NM_001375701,0.0
NM_001375720,0.0
NM_001375756,0.0
NM_001375765,0.0
NM_001375766,0.0
NM_001375781,0.0
NM_001375803,0.0
NM_001375807,0.0
NM_001375808,0.0
NM_001375809,0.0
NM_001375812,0.0
NM_001375815,0.0
NM_001375819,0.0
NM_001375820,0.0
NM_001375833,0.0
NM_001375834,0.0
NM_001375835,0.0
NM_001375836,0.0
NM_001375872,0.0
NM_001375883,0.0
NM_001375900,0.0
NM_001375904,0.0
NM_001375905,0.0
NM_001375912,0.0
NM_001375925,0.0
NM_001375926,0.0
NM_001375932,0.0
NM_001375948,0.0
NM_001375969,0.0
NM_001375970,0.0
NM_001375971,0.0
NM_001375972,0.0
NM_001375973,0.0
NM_001375978,0.0
NM_001375982,0.0
NM_001375987,0.0
NM_001375994,0.0
NM_001376,0.0
NM_001376007,0.0
NM_001376013,0.0
NM_001376014,0.0
NM_001376016,0.0
NM_001376017,0.0
NM_001376019,0.0
NM_001376022,0.0
NM_001376023,0.0
NM_001376025,0.0
NM_001376026,0.0
NM_001376049,0.0
NM_001376056,0.0
NM_001376113,0.0
NM_001376166,0.0
NM_001376179,0.0
NM_001376288,0.0
NM_001376302,0.0
NM_001376312,0.0
NM_001376328,0.0
NM_001376336,0.0
NM_001376342,0.0
NM_001376360,0.0
NM_001376372,0.0
NM_001376376,0.0
NM_001376465,0.0
NM_001376466,0.0
NM_001376467,0.0
NM_001376468,0.0
NM_001376469,0.0
NM_001376470,0.0
NM_001376471,0.0
NM_001376489,0.0
NM_001376501,0.0
NM_001376505,0.0
NM_001376517,0.0
NM_001376525,0.0
NM_001376532,0.0
NM_001376536,0.0
NM_001376547,0.0
NM_001376548,0.0
NM_001376549,0.0
NM_001376550,0.0
NM_001376551,0.0
NM_001376552,0.0
NM_001376554,0.0
NM_001376555,0.0
NM_001376556,0.0
NM_001376557,0.0
NM_001376570,0.0
NM_001376587,0.0
NM_001376592,0.0
NM_001376745,0.0
NM_001376746,0.0
NM_001376747,0.0
NM_001376748,0.0
NM_001376749,0.0
NM_001376750,0.0
NM_001376751,0.0
NM_001376752,0.0
NM_001376754,0.0
NM_001376755,0.0
NM_001376758,0.0
NM_001376759,0.0
NM_001376760,0.0
NM_001376761,0.0
NM_001376764,0.0
NM_001376765,0.0
NM_001376766,0.0
NM_001376767,0.0
NM_001376768,0.0
NM_001376769,0.0
NM_001376771,0.0
NM_001376772,0.0
NM_001376773,0.0
NM_001376775,0.0
NM_001376778,0.0
NM_001376779,0.0
NM_001376780,0.0
NM_001376781,0.0
NM_001376786,0.0
NM_001376797,0.0
NM_001376798,0.0
NM_001376799,0.0
NM_001376806,0.0
NM_001376808,0.0
NM_001376809,0.0
NM_001376810,0.0
NM_001376813,0.0
NM_001376820,0.0
NM_001376833,0.0
NM_001376836,0.0
NM_001376852,0.0
NM_001376857,0.0
NM_001376866,0.0
NM_001376887,0.0
NM_001376907,0.0
NM_001376908,0.0
NM_001376914,0.0
NM_001376929,0.0
NM_001376938,0.0
NM_001377,0.0
NM_001377134,0.0
NM_001377135,0.0
NM_001377136,0.0
NM_001377137,0.0
NM_001377138,0.0
NM_001377139,0.0
NM_001377140,0.0
NM_001377141,0.0
NM_001377142,0.0
NM_001377143,0.0
NM_001377144,0.0
NM_001377145,0.0
NM_001377149,0.0
NM_001377188,0.0
NM_001377237,0.0
NM_001377241,0.0
NM_001377262,0.0
NM_001377265,0.0
NM_001377266,0.0
NM_001377274,0.0
NM_001377275,0.0
NM_001377289,0.0
NM_001377290,0.0
NM_001377292,0.0
NM_001377293,0.0
NM_001377297,0.0
NM_001377298,0.0
NM_001377299,0.0
NM_001377300,0.0
NM_001377301,0.0
NM_001377304,0.0
NM_001377312,0.0
NM_001377314,0.0
NM_001377327,0.0
NM_001377328,0.0
NM_001377329,0.0
NM_001377334,0.0
NM_001377335,0.0
NM_001377347,0.0
NM_001377376,0.0
NM_001377392,0.0
NM_001377394,0.0
NM_001377401,0.0
NM_001377403,0.0
NM_001377405,0.0
NM_001377406,0.0
NM_001377415,0.0
NM_001377417,0.0
NM_001377421,0.0
NM_001377440,0.0
NM_001377448,0.0
NM_001377453,0.0
NM_001377456,0.0
NM_001377458,0.0
NM_001377459,0.0
NM_001377460,0.0
NM_001377461,0.0
NM_001377462,0.0
NM_001377463,0.0
NM_001377464,0.0
NM_001377465,0.0
NM_001377466,0.0
NM_001377467,0.0
NM_001377468,0.0
NM_001377469,0.0
NM_001377470,0.0
NM_001377488,0.0
NM_001377489,0.0
NM_001377500,0.0
NM_001377538,0.0
NM_001377539,0.0
NM_001377540,0.0
NM_001377551,0.0
NM_001377552,0.0
NM_001377557,0.0
NM_001377921,0.0
NM_001377922,0.0
NM_001377925,0.0
NM_001377935,0.0
NM_001377959,0.0
NM_001377960,0.0
NM_001377963,0.0
NM_001377967,0.0
NM_001377968,0.0
NM_001377970,0.0
NM_001377972,0.0
NM_001377973,0.0
NM_001377975,0.0
NM_001377979,0.0
NM_001377996,0.0
NM_001378,0.0
NM_001378018,0.0
NM_001378021,0.0
NM_001378024,0.0
NM_001378026,0.0
NM_001378044,0.0
NM_001378067,0.0
NM_001378068,0.0
NM_001378074,0.0
NM_001378092,0.0
NM_001378099,0.0
NM_001378100,0.0
NM_001378103,0.0
NM_001378107,0.0
NM_001378120,0.0
NM_001378122,0.0
NM_001378123,0.0
NM_001378126,0.0
NM_001378132,0.0
NM_001378135,0.0
NM_001378157,0.0
NM_001378189,0.0
NM_001378191,0.0
NM_001378193,0.0
NM_001378195,0.0
NM_001378196,0.0
NM_001378197,0.0
NM_001378199,0.0
NM_001378205,0.0
NM_001378207,0.0
NM_001378213,0.0
NM_001378259,0.0
NM_001378330,0.0
NM_001378356,0.0
NM_001378373,0.0
NM_001378374,0.0
NM_001378404,0.0
NM_001378414,0.0
NM_001378418,0.0
NM_001378423,0.0
NM_001378441,0.0
NM_001378447,0.0
NM_001378452,0.0
NM_001378457,0.0
NM_001378497,0.0
NM_001378514,0.0
NM_001378522,0.0
NM_001378532,0.0
NM_001378533,0.0
NM_001378534,0.0
NM_001378535,0.0
NM_001378536,0.0
NM_001378538,0.0
NM_001378539,0.0
NM_001378540,0.0
NM_001378542,0.0
NM_001378575,0.0
NM_001378577,0.0
NM_001378578,0.0
NM_001378579,0.0
NM_001378586,0.0
NM_001378590,0.0
NM_001378591,0.0
NM_001378620,0.0
NM_001378687,0.0
NM_001378743,0.0
NM_001378744,0.0
NM_001378753,0.0
NM_001378789,0.0
NM_001378847,0.0
NM_001378848,0.0
NM_001378851,0.0
NM_001378957,0.0
NM_001378964,0.0
NM_001378969,0.0
NM_001378970,0.0
NM_001378973,0.0
NM_001378974,0.0
NM_001379,0.0
NM_001379000,0.0
NM_001379001,0.0
NM_001379002,0.0
NM_001379003,0.0
NM_001379004,0.0
NM_001379029,0.0
NM_001379081,0.0
NM_001379141,0.0
NM_001379142,0.0
NM_001379150,0.0
NM_001379198,0.0
NM_001379210,0.0
NM_001379226,0.0
NM_001379277,0.0
NM_001379286,0.0
NM_001379291,0.0
NM_001379313,0.0
NM_001379360,0.0
NM_001379366,0.0
NM_001379403,0.0
NM_001379446,0.0
NM_001379468,0.0
NM_001379500,0.0
NM_001379549,0.0
NM_001379604,0.0
NM_001379633,0.0
NM_001379636,0.0
NM_001379639,0.0
NM_001379645,0.0
NM_001379646,0.0
NM_001379649,0.0
NM_001379650,0.0
NM_001379685,0.0
NM_001380,0.0
NM_001381878,0.0
NM_001381879,0.0
NM_001381882,0.0
NM_001381884,0.0
NM_001381886,0.0
NM_001381984,0.0
NM_001382000,0.0
NM_001382210,0.0
NM_001382216,0.0
NM_001382225,0.0
NM_001382226,0.0
NM_001382239,0.0
NM_001382241,0.0
NM_001382259,0.0
NM_001382266,0.0
NM_001382309,0.0
NM_001382310,0.0
NM_001382311,0.0
NM_001382323,0.0
NM_001382342,0.0
NM_001382347,0.0
NM_001382353,0.0
NM_001382359,0.0
NM_001382393,0.0
NM_001382395,0.0
NM_001382430,0.0
NM_001382436,0.0
NM_001382437,0.0
NM_001382438,0.0
NM_001382445,0.0
NM_001382508,0.0
NM_001382518,0.0
NM_001382558,0.0
NM_001382616,0.0
NM_001382620,0.0
NM_001382637,0.0
NM_001382654,0.0
NM_001382670,0.0
NM_001382673,0.0
NM_001382683,0.0
NM_001382703,0.0
NM_001382720,0.0
NM_001382742,0.0
NM_001382777,0.0
NM_001382779,0.0
NM_001382781,0.0
NM_001382804,0.0
NM_001383,0.0
NM_001384,0.0
NM_001384125,0.0
NM_001384131,0.0
NM_001384140,0.0
NM_001384143,0.0
NM_001384158,0.0
NM_001384159,0.0
NM_001384253,0.0
NM_001384316,0.0
NM_001384317,0.0
NM_001384323,0.0
NM_001384324,0.0
NM_001384354,0.0
NM_001384359,0.0
NM_001384363,0.0
NM_001384369,0.0
NM_001384423,0.0
NM_001384451,0.0
NM_001384455,0.0
NM_001384482,0.0
NM_001384494,0.0
NM_001384499,0.0
NM_001384500,0.0
NM_001384502,0.0
NM_001384503,0.0
NM_001384504,0.0
NM_001384523,0.0
NM_001384528,0.0
NM_001384542,0.0
NM_001384546,0.0
NM_001384547,0.0
NM_001384557,0.0
NM_001384648,0.0
NM_001384649,0.0
NM_001384657,0.0
NM_001384665,0.0
NM_001384711,0.0
NM_001384747,0.0
NM_001384749,0.0
NM_001384750,0.0
NM_001384818,0.0
NM_001384823,0.0
NM_001384889,0.0
NM_001384899,0.0
NM_001384947,0.0
NM_001384950,0.0
NM_001384984,0.0
NM_001384986,0.0
NM_001384987,0.0
NM_001384988,0.0
NM_001384989,0.0
NM_001384990,0.0
NM_001384991,0.0
NM_001385012,0.0
NM_001385016,0.0
NM_001385023,0.0
NM_001385026,0.0
NM_001385028,0.0
NM_001385030,0.0
NM_001385058,0.0
NM_001385079,0.0
NM_001385109,0.0
NM_001385111,0.0
NM_001385112,0.0
NM_001385113,0.0
NM_001385114,0.0
NM_001385118,0.0
NM_001385122,0.0
NM_001385143,0.0
NM_001385146,0.0
NM_001385161,0.0
NM_001385162,0.0
NM_001385164,0.0
NM_001385174,0.0
NM_001385175,0.0
NM_001385185,0.0
NM_001385193,0.0
NM_001385197,0.0
NM_001385204,0.0
NM_001385251,0.0
NM_001385256,0.0
NM_001385259,0.0
NM_001385260,0.0
NM_001385285,0.0
NM_001385286,0.0
NM_001385288,0.0
NM_001385290,0.0
NM_001385292,0.0
NM_001385305,0.0
NM_001385367,0.0
NM_001385368,0.0
NM_001385384,0.0
NM_001385385,0.0
NM_001385387,0.0
NM_001385390,0.0
NM_001385394,0.0
NM_001385408,0.0
NM_001385411,0.0
NM_001385439,0.0
NM_001385442,0.0
NM_001385460,0.0
NM_001385469,0.0
NM_001385480,0.0
NM_001385486,0.0
NM_001385503,0.0
NM_001385506,0.0
NM_001385514,0.0
NM_001385518,0.0
NM_001385521,0.0
NM_001385524,0.0
NM_001385550,0.0
NM_001385562,0.0
NM_001385613,0.0
NM_001385619,0.0
NM_001385624,0.0
NM_001385651,0.0
NM_001385682,0.0
NM_001385683,0.0
NM_001385704,0.0
NM_001385745,0.0
NM_001385752,0.0
NM_001385871,0.0
NM_001385875,0.0
NM_001385935,0.0
NM_001385940,0.0
NM_001385950,0.0
NM_001385955,0.0
NM_001386,0.0
NM_001386027,0.0
NM_001386028,0.0
NM_001386065,0.0
NM_001386077,0.0
NM_001386078,0.0
NM_001386079,0.0
NM_001386080,0.0
NM_001386081,0.0
NM_001386082,0.0
NM_001386083,0.0
NM_001386085,0.0
NM_001386112,0.0
NM_001386135,0.0
NM_001386140,0.0
NM_001386142,0.0
NM_001386143,0.0
NM_001386156,0.0
NM_001386157,0.0
NM_001386166,0.0
NM_001386174,0.0
NM_001386177,0.0
NM_001386188,0.0
NM_001386213,0.0
NM_001386290,0.0
NM_001386291,0.0
NM_001386292,0.0
NM_001386298,0.0
NM_001386339,0.0
NM_001386342,0.0
NM_001386393,0.0
NM_001386435,0.0
NM_001386437,0.0
NM_001386616,0.0
NM_001386694,0.0
NM_001386735,0.0
NM_001386755,0.0
NM_001386757,0.0
NM_001386759,0.0
NM_001386761,0.0
NM_001386763,0.0
NM_001386765,0.0
NM_001386767,0.0
NM_001386768,0.0
NM_001386788,0.0
NM_001386795,0.0
NM_001386879,0.0
NM_001386885,0.0
NM_001386888,0.0
NM_001386889,0.0
NM_001386894,0.0
NM_001386910,0.0
NM_001386911,0.0
NM_001386928,0.0
NM_001386933,0.0
NM_001386934,0.0
NM_001386935,0.0
NM_001386936,0.0
NM_001386938,0.0
NM_001386974,0.0
NM_001386975,0.0
NM_001386976,0.0
NM_001386977,0.0
NM_001387,0.0
NM_001387000,0.0
NM_001387011,0.0
NM_001387015,0.0
NM_001387016,0.0
NM_001387023,0.0
NM_001387025,0.0
NM_001387033,0.0
NM_001387034,0.0
NM_001387048,0.0
NM_001387080,0.0
NM_001387081,0.0
NM_001387082,0.0
NM_001387101,0.0
NM_001387102,0.0
NM_001387104,0.0
NM_001387105,0.0
NM_001387150,0.0
NM_001387178,0.0
NM_001387220,0.0
NM_001387223,0.0
NM_001387335,0.0
NM_001387336,0.0
NM_001387349,0.0
NM_001387353,0.0
NM_001387354,0.0
NM_001387360,0.0
NM_001387388,0.0
NM_001387390,0.0
NM_001387408,0.0
NM_001387418,0.0
NM_001387432,0.0
NM_001387434,0.0
NM_001387443,0.0
NM_001387468,0.0
NM_001387515,0.0
NM_001387526,0.0
NM_001387533,0.0
NM_001387546,0.0
NM_001387549,0.0
NM_001387552,0.0
NM_001387557,0.0
NM_001387560,0.0
NM_001387586,0.0
NM_001387588,0.0
NM_001387592,0.0
NM_001387628,0.0
NM_001387629,0.0
NM_001387637,0.0
NM_001387651,0.0
NM_001387660,0.0
NM_001387686,0.0
NM_001387690,0.0
NM_001387691,0.0
NM_001387736,0.0
NM_001387751,0.0
NM_001387777,0.0
NM_001387825,0.0
NM_001387836,0.0
NM_001387837,0.0
NM_001387840,0.0
NM_001387844,0.0
NM_001387847,0.0
NM_001387849,0.0
NM_001387850,0.0
NM_001387869,0.0
NM_001387889,0.0
NM_001387931,0.0
NM_001388022,0.0
NM_001388023,0.0
NM_001388028,0.0
NM_001388067,0.0
NM_001388070,0.0
NM_001388078,0.0
NM_001388092,0.0
NM_001388140,0.0
NM_001388181,0.0
NM_001388185,0.0
NM_001388186,0.0
NM_001388191,0.0
NM_001388272,0.0
NM_001388303,0.0
NM_001388306,0.0
NM_001388309,0.0
NM_001388314,0.0
NM_001388319,0.0
NM_001388325,0.0
NM_001388359,0.0
NM_001388361,0.0
NM_001388362,0.0
NM_001388396,0.0
NM_001388404,0.0
NM_001388413,0.0
NM_001388414,0.0
NM_001388415,0.0
NM_001388416,0.0
NM_001388419,0.0
NM_001388443,0.0
NM_001388447,0.0
NM_001388459,0.0
NM_001388474,0.0
NM_001388484,0.0
NM_001388490,0.0
NM_001389264,0.0
NM_001389320,0.0
NM_001389594,0.0
NM_001389603,0.0
NM_001389608,0.0
NM_001389616,0.0
NM_001389617,0.0
NM_001389628,0.0
NM_001389630,0.0
NM_001389643,0.0
NM_001389683,0.0
NM_001389686,0.0
NM_001389688,0.0
NM_001389710,0.0
NM_001390,0.0
NM_001390830,0.0
NM_001390831,0.0
NM_001391893,0.0
NM_001391900,0.0
NM_001391905,0.0
NM_001391906,0.0
NM_001391930,0.0
NM_001391952,0.0
NM_001391953,0.0
NM_001391956,0.0
NM_001391957,0.0
NM_001391959,0.0
NM_001391963,0.0
NM_001391973,0.0
NM_001391974,0.0
NM_001391983,0.0
NM_001392042,0.0
NM_001392043,0.0
NM_001392047,0.0
NM_001392052,0.0
NM_001392056,0.0
NM_001392060,0.0
NM_001392061,0.0
NM_001392062,0.0
NM_001392065,0.0
NM_001392067,0.0
NM_001393,0.0
NM_001393349,0.0
NM_001393357,0.0
NM_001393358,0.0
NM_001393360,0.0
NM_001393362,0.0
NM_001393364,0.0
NM_001393379,0.0
NM_001393381,0.0
NM_001393382,0.0
NM_001393393,0.0
NM_001393404,0.0
NM_001393406,0.0
NM_001393480,0.0
NM_001393484,0.0
NM_001393549,0.0
NM_001393586,0.0
NM_001393594,0.0
NM_001393655,0.0
NM_001393663,0.0
NM_001393704,0.0
NM_001393719,0.0
NM_001393769,0.0
NM_001393797,0.0
NM_001393798,0.0
NM_001393892,0.0
NM_001393897,0.0
NM_001393907,0.0
NM_001393925,0.0
NM_001393936,0.0
NM_001393937,0.0
NM_001393951,0.0
NM_001393986,0.0
NM_001393988,0.0
NM_001393997,0.0
NM_001394,0.0
NM_001394000,0.0
NM_001394009,0.0
NM_001394014,0.0
NM_001394015,0.0
NM_001394024,0.0
NM_001394025,0.0
NM_001394031,0.0
NM_001394037,0.0
NM_001394038,0.0
NM_001394057,0.0
NM_001394062,0.0
NM_001394067,0.0
NM_001394094,0.0
NM_001394095,0.0
NM_001394096,0.0
NM_001394098,0.0
NM_001394174,0.0
NM_001394186,0.0
NM_001394198,0.0
NM_001394206,0.0
NM_001394254,0.0
NM_001394314,0.0
NM_001394336,0.0
NM_001394339,0.0
NM_001394353,0.0
NM_001394372,0.0
NM_001394376,0.0
NM_001394390,0.0
NM_001394395,0.0
NM_001394396,0.0
NM_001394432,0.0
NM_001394440,0.0
NM_001394446,0.0
NM_001394485,0.0
NM_001394490,0.0
NM_001394494,0.0
NM_001394526,0.0
NM_001394530,0.0
NM_001394531,0.0
NM_001394532,0.0
NM_001394547,0.0
NM_001394552,0.0
NM_001394560,0.0
NM_001394564,0.0
NM_001394569,0.0
NM_001394573,0.0
NM_001394582,0.0
NM_001394583,0.0
NM_001394666,0.0
NM_001394667,0.0
NM_001394669,0.0
NM_001394672,0.0
NM_001394685,0.0
NM_001394699,0.0
NM_001394702,0.0
NM_001394736,0.0
NM_001394755,0.0
NM_001394795,0.0
NM_001394796,0.0
NM_001394797,0.0
NM_001394802,0.0
NM_001394807,0.0
NM_001394812,0.0
NM_001394823,0.0
NM_001394828,0.0
NM_001394829,0.0
NM_001394831,0.0
NM_001394868,0.0
NM_001394871,0.0
NM_001394872,0.0
NM_001394875,0.0
NM_001394879,0.0
NM_001394928,0.0
NM_001394933,0.0
NM_001394934,0.0
NM_001394939,0.0
NM_001394959,0.0
NM_001394962,0.0
NM_001394966,0.0
NM_001394970,0.0
NM_001394986,0.0
NM_001394998,0.0
NM_001395002,0.0
NM_001395003,0.0
NM_001395005,0.0
NM_001395010,0.0
NM_001395159,0.0
NM_001395167,0.0
NM_001395198,0.0
NM_001395199,0.0
NM_001395205,0.0
NM_001395207,0.0
NM_001395214,0.0
NM_001395220,0.0
NM_001395232,0.0
NM_001395254,0.0
NM_001395259,0.0
NM_001395262,0.0
NM_001395272,0.0
NM_001395273,0.0
NM_001395294,0.0
NM_001395298,0.0
NM_001395302,0.0
NM_001395315,0.0
NM_001395323,0.0
NM_001395325,0.0
NM_001395326,0.0
NM_001395333,0.0
NM_001395362,0.0
NM_001395382,0.0
NM_001395383,0.0
NM_001395384,0.0
NM_001395385,0.0
NM_001395400,0.0
NM_001395401,0.0
NM_001395418,0.0
NM_001395419,0.0
NM_001395426,0.0
NM_001395430,0.0
NM_001395460,0.0
NM_001395477,0.0
NM_001395489,0.0
NM_001395490,0.0
NM_001395510,0.0
NM_001395517,0.0
NM_001395587,0.0
NM_001395631,0.0
NM_001395656,0.0
NM_001395679,0.0
NM_001395682,0.0
NM_001395685,0.0
NM_001395689,0.0
NM_001395692,0.0
NM_001395693,0.0
NM_001395699,0.0
NM_001395745,0.0
NM_001395891,0.0
NM_001395918,0.0
NM_001395978,0.0
NM_001395980,0.0
NM_001396040,0.0
NM_001396041,0.0
NM_001396043,0.0
NM_001397,0.0
NM_001397246,0.0
NM_001397372,0.0
NM_001397545,0.0
NM_001397992,0.0
NM_001398283,0.0
NM_001398482,0.0
NM_001398493,0.0
NM_001398507,0.0
NM_001398508,0.0
NM_001398532,0.0
NM_001399,0.0
NM_001399459,0.0
NM_001399737,0.0
NM_001399817,0.0
NM_001399872,0.0
NM_001399957,0.0
NM_001399969,0.0
NM_001400,0.0
NM_001400004,0.0
NM_001400005,0.0
NM_001400006,0.0
NM_001400007,0.0
NM_001400008,0.0
NM_001400010,0.0
NM_001400011,0.0
NM_001400012,0.0
NM_001400013,0.0
NM_001400014,0.0
NM_001400015,0.0
NM_001400016,0.0
NM_001400017,0.0
NM_001400018,0.0
NM_001400019,0.0
NM_001400021,0.0
NM_001400022,0.0
NM_001400026,0.0
NM_001400073,0.0
NM_001400136,0.0
NM_001400155,0.0
NM_001400164,0.0
NM_001400173,0.0
NM_001400175,0.0
NM_001400217,0.0
NM_001400220,0.0
NM_001400223,0.0
NM_001400224,0.0
NM_001400225,0.0
NM_001400243,0.0
NM_001400265,0.0
NM_001400271,0.0
NM_001400360,0.0
NM_001400363,0.0
NM_001400414,0.0
NM_001400425,0.0
NM_001400467,0.0
NM_001400484,0.0
NM_001400487,0.0
NM_001400513,0.0
NM_001400514,0.0
NM_001400515,0.0
NM_001400583,0.0
NM_001400605,0.0
NM_001400616,0.0
NM_001400642,0.0
NM_001400651,0.0
NM_001400656,0.0
NM_001400657,0.0
NM_001400658,0.0
NM_001400659,0.0
NM_001400667,0.0
NM_001400669,0.0
NM_001400679,0.0
NM_001400692,0.0
NM_001400693,0.0
NM_001400709,0.0
NM_001400711,0.0
NM_001400714,0.0
NM_001400801,0.0
NM_001401,0.0
NM_001401020,0.0
NM_001401021,0.0
NM_001401599,0.0
NM_001401600,0.0
NM_001401605,0.0
NM_001401608,0.0
NM_001401610,0.0
NM_001402,0.0
NM_001406,0.0
NM_001407,0.0
NM_001408,0.0
NM_001409,0.0
NM_001410,0.0
NM_001412,0.0
NM_001414,0.0
NM_001415,0.0
NM_001416,0.0
NM_001417,0.0
NM_001418,0.0
NM_001419,0.0
NM_001420,0.0
NM_001421,0.0
NM_001423,0.0
NM_001427,0.0
NM_001429,0.0
NM_001430,0.0
NM_001431,0.0
NM_001432,0.0
NM_001433,0.0
NM_001438,0.0
NM_001439,0.0
NM_001440,0.0
NM_001441,0.0
NM_001447,0.0
NM_001448,0.0
NM_001449,0.0
NM_001450,0.0
NM_001455,0.0
NM_001457,0.0
NM_001458,0.0
NM_001460,0.0
NM_001466,0.0
NM_001470,0.0
NM_001478,0.0
NM_001488,0.0
NM_001489,0.0
NM_001490,0.0
NM_001491,0.0
NM_001493,0.0
NM_001494,0.0
NM_001495,0.0
NM_001497,0.0
NM_001498,0.0
NM_001500,0.0
NM_001503,0.0
NM_001510,0.0
NM_001512,0.0
NM_001516,0.0
NM_001518,0.0
NM_001519,0.0
NM_001520,0.0
NM_001527,0.0
NM_001530,0.0
NM_001531,0.0
NM_001532,0.0
NM_001533,0.0
NM_001535,0.0
NM_001539,0.0
NM_001540,0.0
NM_001542,0.0
NM_001543,0.0
NM_001545,0.0
NM_001546,0.0
NM_001548,0.0
NM_001549,0.0
NM_001551,0.0
NM_001552,0.0
NM_001554,0.0
NM_001555,0.0
NM_001557,0.0
NM_001558,0.0
NM_001559,0.0
NM_001560,0.0
NM_001561,0.0
NM_001563,0.0
NM_001564,0.0
NM_001566,0.0
NM_001567,0.0
NM_001570,0.0
NM_001586,0.0
NM_001604,0.0
NM_001606,0.0
NM_001608,0.0
NM_001609,0.0
NM_001614,0.0
NM_001616,0.0
NM_001617,0.0
NM_001618,0.0
NM_001620,0.0
NM_001621,0.0
NM_001625,0.0
NM_001626,0.0
NM_001627,0.0
NM_001628,0.0
NM_001631,0.0
NM_001634,0.0
NM_001641,0.0
NM_001642,0.0
NM_001646,0.0
NM_001650,0.0
NM_001652,0.0
NM_001654,0.0
NM_001655,0.0
NM_001658,0.0
NM_001659,0.0
NM_001660,0.0
NM_001661,0.0
NM_001663,0.0
NM_001664,0.0
NM_001667,0.0
NM_001668,0.0
NM_001669,0.0
NM_001678,0.0
NM_001679,0.0
NM_001681,0.0
NM_001683,0.0
NM_001684,0.0
NM_001686,0.0
NM_001689,0.0
NM_001690,0.0
NM_001694,0.0
NM_001695,0.0
NM_001699,0.0
NM_001701,0.0
NM_001704,0.0
NM_001706,0.0
NM_001707,0.0
NM_001709,0.0
NM_001712,0.0
NM_001714,0.0
NM_001716,0.0
NM_001719,0.0
NM_001722,0.0
NM_001723,0.0
NM_001724,0.0
NM_001728,0.0
NM_001730,0.0
NM_001731,0.0
NM_001734,0.0
NM_001737,0.0
NM_001742,0.0
NM_001744,0.0
NM_001745,0.0
NM_001746,0.0
NM_001748,0.0
NM_001753,0.0
NM_001754,0.0
NM_001755,0.0
NM_001756,0.0
NM_001759,0.0
NM_001761,0.0
NM_001762,0.0
NM_001765,0.0
NM_001766,0.0
NM_001767,0.0
NM_001769,0.0
NM_001773,0.0
NM_001776,0.0
NM_001777,0.0
NM_001781,0.0
NM_001783,0.0
NM_001788,0.0
NM_001789,0.0
NM_001790,0.0
NM_001792,0.0
NM_001796,0.0
NM_001797,0.0
NM_001804,0.0
NM_001806,0.0
NM_001812,0.0
NM_001814,0.0
NM_001823,0.0
NM_001825,0.0
NM_001826,0.0
NM_001829,0.0
NM_001830,0.0
NM_001831,0.0
NM_001833,0.0
NM_001835,0.0
NM_001838,0.0
NM_001841,0.0
NM_001843,0.0
NM_001844,0.0
NM_001845,0.0
NM_001850,0.0
NM_001851,0.0
NM_001852,0.0
NM_001858,0.0
NM_001859,0.0
NM_001860,0.0
NM_001861,0.0
NM_001863,0.0
NM_001867,0.0
NM_001873,0.0
NM_001874,0.0
NM_001875,0.0
NM_001876,0.0
NM_001878,0.0
NM_001880,0.0
NM_001883,0.0
NM_001892,0.0
NM_001893,0.0
NM_001895,0.0
NM_001896,0.0
NM_001901,0.0
NM_001903,0.0
NM_001904,0.0
NM_001913,0.0
NM_001918,0.0
NM_001920,0.0
NM_001922,0.0
NM_001923,0.0
NM_001926,0.0
NM_001927,0.0
NM_001933,0.0
NM_001935,0.0
NM_001936,0.0
NM_001937,0.0
NM_001938,0.0
NM_001939,0.0
NM_001942,0.0
NM_001943,0.0
NM_001944,0.0
NM_001945,0.0
NM_001946,0.0
NM_001949,0.0
NM_001951,0.0
NM_001955,0.0
NM_001962,0.0
NM_001963,0.0
